Date,AveragePrice,TotalVolume,Plu4046,Plu4225,Plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,Type,Year,Region,,Type,Organic,,
3/7/2021,1.391815933,471493.98,121793.79,153230.01,2158.49,108436.11,108255.45,34.65,0,Conventional,2021,Sacramento,,,,,
3/7/2021,1.524042735,35407.33,4969.46,13874.89,18.61,14356.43,13660.41,0,0,Organic,2021,Sacramento,,,,,
3/14/2021,1.085193339,545275.76,122275.61,198699.11,2709.4,111432.26,110895.22,122.85,0,Conventional,2021,Sacramento,,,,,
3/14/2021,1.658468801,24758.31,2589.07,4340.3,0,15402.75,13657.92,0,9.45,Organic,2021,Sacramento,,,,,
3/21/2021,1.423050343,436677.89,104336.98,142351.24,2975.73,103877.11,103326.52,91.35,0,Conventional,2021,Sacramento,,,,,
3/21/2021,1.760643972,23692.18,3241.78,3337.9,0,14169.54,13288.89,0,0,Organic,2021,Sacramento,,,,,
3/28/2021,1.507458607,462614.39,122166.26,156398.82,2894.6,92703.02,92314.86,116.55,0,Conventional,2021,Sacramento,,,,,
3/28/2021,1.816985466,25508.97,4973.42,3568.96,0,14086.89,13537.03,0,0,Organic,2021,Sacramento,,,,,
4/4/2021,1.610902631,452916.39,116916.32,137221.62,2373.62,102812.83,102215.66,292.95,0,Conventional,2021,Sacramento,,,,,
4/4/2021,1.821647238,28313.53,5641.41,3445.62,0,15595.16,14549.23,0,0,Organic,2021,Sacramento,,,,,
4/11/2021,1.451039291,467108.43,112778.68,142499.44,2178.41,92363.26,91690.66,277.2,0,Conventional,2021,Sacramento,,,,,
4/11/2021,1.815140235,27766.7,5705.79,3326.87,2.49,15242.09,14098.14,0,0,Organic,2021,Sacramento,,,,,
4/18/2021,1.42090389,518470.13,156348.32,171197.02,1767.61,95120.44,87774.55,6952.84,18.9,Conventional,2021,Sacramento,,,,,
4/18/2021,1.635190062,28758.6,3115.25,2995.46,0,19298.95,17913.25,0,3.15,Organic,2021,Sacramento,,,,,
4/25/2021,1.542001493,457767.16,133178.06,128118.99,1768.69,100289.74,82902.13,16561.65,0,Conventional,2021,Sacramento,,,,,
4/25/2021,1.792117669,26882.78,6258.83,3397.6,4.96,14044.06,13404,0,12.6,Organic,2021,Sacramento,,,,,
5/2/2021,1.183305718,616810.53,146890.84,217581.92,1649.65,96103.3,81509.25,13990.59,3.15,Conventional,2021,Sacramento,,,,,
5/2/2021,1.736116083,26309.47,5399.5,3535.09,6.21,13662.52,12556.21,0,0,Organic,2021,Sacramento,,,,,
5/9/2021,1.15927336,587327.28,146717.15,250386.52,844.37,98783.35,97221.29,1245.56,0,Conventional,2021,Sacramento,,,,,
5/9/2021,1.914630396,24385.54,2666.26,4144.16,0,13482.09,12390.11,0,0,Organic,2021,Sacramento,,,,,
5/16/2021,1.390796585,482271.5,121550.4,180487.47,617.08,92370.3,91774.98,298.2,0,Conventional,2021,Sacramento,,,,,
5/16/2021,1.872897716,22405.46,3424.52,3340.78,1.24,12756.76,12396.3,0,0,Organic,2021,Sacramento,,,,,
5/23/2021,1.148998828,529070.28,121463.83,214574.1,506.95,87071.25,84222.2,198.45,0,Conventional,2021,Sacramento,,,,,
5/23/2021,1.642467144,26712.08,2357.06,3426.1,3.73,17711.44,16364.91,0,0,Organic,2021,Sacramento,,,,,
5/30/2021,1.337685218,530443.59,125349.45,212725.42,761.21,95310.25,91992.18,204.75,0,Conventional,2021,Sacramento,,,,,
5/30/2021,1.560030057,29006.49,3970.14,3074.3,0,17764.42,16150.9,0,0,Organic,2021,Sacramento,,,,,
6/6/2021,1.278279659,493694.4,151222.91,135731.8,903.43,93129.53,90155.84,75.6,0,Conventional,2021,Sacramento,,,,,
6/6/2021,1.891137028,22054.43,2944.32,3229.09,0,12433.03,9989.96,0,0,Organic,2021,Sacramento,,,,,
6/13/2021,1.438811726,467229.07,131353.64,143768.79,1394.26,93394.15,90162.87,78.75,0,Conventional,2021,Sacramento,,,,,
6/13/2021,1.534399393,27991.97,3147.02,3091.86,0,17922.98,15927.02,0,0,Organic,2021,Sacramento,,,,,
6/20/2021,1.436122014,532623.71,129524.84,207862.53,1153.48,94167.74,90918.31,107.1,0,Conventional,2021,Sacramento,,,,,
6/20/2021,1.425654077,20469.92,0,0,0,16235.08,14558.35,0,0,Organic,2021,Sacramento,,,,,
6/27/2021,1.465131022,477568.24,142669.04,151493,738.6,92762.1,89679.51,78.75,0,Conventional,2021,Sacramento,,,,,
6/27/2021,1.736783514,16682.39,0,0,0,12888.81,11499.66,0,3.15,Organic,2021,Sacramento,,,,,
7/4/2021,1.50704544,526205.04,143436.75,175293.61,1156.72,97280.42,86061.3,7597.54,0,Conventional,2021,Sacramento,,,,,
7/4/2021,1.426843346,22419.24,0,0,0,17435.6,15791.3,0,0,Organic,2021,Sacramento,,,,,
7/11/2021,1.121970193,579729.25,153441.88,221018.38,1310.65,106410.32,98886.68,4312.74,0,Conventional,2021,Sacramento,,,,,
7/11/2021,1.64079994,18503.75,0,0,0,14928.09,13545.24,0,3.15,Organic,2021,Sacramento,,,,,
7/18/2021,1.471082278,464164.25,130056.77,133482.61,3801.62,108168.44,98392.31,5919.64,0,Conventional,2021,Sacramento,,,,,
7/18/2021,1.752462327,26696.19,3834.43,2855.26,0,16209.38,14961.98,0,0,Organic,2021,Sacramento,,,,,
7/25/2021,1.441758675,441010.78,104829.54,139009.92,4880.86,105854.96,94515.94,7968.58,0,Conventional,2021,Sacramento,,,,,
7/25/2021,1.545560188,46630.32,3092.71,25868.12,149.62,14561.53,13128.28,0,0,Organic,2021,Sacramento,,,,,
8/1/2021,1.239337936,511509.69,111772.36,199141.44,5262.89,106441.05,95622.14,7624.84,0,Conventional,2021,Sacramento,,,,,
8/1/2021,1.668387679,31584.93,2816.12,14833.05,37.05,11736.61,10240.36,0,0,Organic,2021,Sacramento,,,,,
8/8/2021,1.232621953,510627.16,108214.03,179935.72,10708.98,104661.83,91523.9,9806.61,0,Conventional,2021,Sacramento,,,,,
8/8/2021,1.764026259,25341.28,2883.18,4728.81,2.47,15216.42,13265.55,0,0,Organic,2021,Sacramento,,,,,
8/15/2021,1.578486677,438405.1,96418.28,142020.38,2959.78,112327.94,101607,7268.49,0,Conventional,2021,Sacramento,,,,,
8/15/2021,1.775095108,25713.77,6255.85,4105.38,0,13745.89,12076.39,0,0,Organic,2021,Sacramento,,,,,
8/22/2021,1.589533852,428809.94,104210.73,130316.89,4602.28,103672.73,79381.81,21746.55,0,Conventional,2021,Sacramento,,,,,
8/22/2021,1.824116824,23874.43,5591.21,3674.21,0,12144.33,10496.88,0,0,Organic,2021,Sacramento,,,,,
8/29/2021,1.564316432,421056.78,107290.64,126973.76,7017.79,104704.41,90624.32,11110.97,0,Conventional,2021,Sacramento,,,,,
8/29/2021,1.954358606,21252.8,4328.33,3037.22,0,11059.53,9201.03,0,0,Organic,2021,Sacramento,,,,,
9/5/2021,1.43797469,470007.97,121576.29,160558.72,6253.39,107850.98,101413.42,3229.01,0,Conventional,2021,Sacramento,,,,,
9/5/2021,1.956724677,21478.77,3562.22,2640.44,0,11770.94,9940.79,0,0,Organic,2021,Sacramento,,,,,
9/12/2021,1.563071847,423236.1,115696.38,130645.73,6572.29,97895.87,83129.16,11245.63,0,Conventional,2021,Sacramento,,,,,
9/12/2021,1.859199453,24972.95,4518.07,3330.48,0,14361.28,12217.16,0,0,Organic,2021,Sacramento,,,,,
9/19/2021,1.630260666,408114.62,111774.45,135635.67,5723.43,90784.47,76763.36,10993.63,0,Conventional,2021,Sacramento,,,,,
9/19/2021,1.893065334,24913.39,4862.15,3571.47,0,14138.13,11974.77,0,0,Organic,2021,Sacramento,,,,,
9/26/2021,1.609339982,410689.7,107759.32,137904.77,2392.98,90865.89,80675.99,7393.84,0,Conventional,2021,Sacramento,,,,,
9/26/2021,1.696139993,25654.18,4840.63,3156.13,0,14712.97,12029.68,0,0,Organic,2021,Sacramento,,,,,
10/3/2021,1.617846013,400995.78,94276.95,130325.4,1542.1,92176.7,88342.37,698.12,0,Conventional,2021,Sacramento,,,,,
10/3/2021,1.895202373,21012.42,3580.63,2640.05,0,11812.79,9717.68,0,0,Organic,2021,Sacramento,,,,,
10/10/2021,1.584795757,417935.96,99652.21,144922.06,2058.55,94256.76,91181.01,34.65,0,Conventional,2021,Sacramento,,,,,
10/10/2021,1.70923705,26138.26,3880.65,3076.31,2.47,15961.88,13585.72,0,0,Organic,2021,Sacramento,,,,,
10/17/2021,1.585372024,381574.03,91779.14,120275.83,1862.59,90901.95,87535.6,22.05,0,Conventional,2021,Sacramento,,,,,
10/17/2021,1.746044545,25247.01,3816.03,2772.21,0,15705,13326.68,0,0,Organic,2021,Sacramento,,,,,
10/24/2021,1.239009558,428295.79,84086.83,129684.69,1947.63,91271.44,87895.95,53.55,0,Conventional,2021,Sacramento,,,,,
10/24/2021,1.908301919,20158.52,2702.37,2620.69,1.24,11490.61,9265.17,0,0,Organic,2021,Sacramento,,,,,
10/31/2021,1.581950021,368833.52,84935.79,113338.71,4097.69,98127.99,94671.15,22.05,0,Conventional,2021,Sacramento,,,,,
10/31/2021,1.902146515,21276.07,3042.54,2659.86,0,12249.75,10225.88,0,0,Organic,2021,Sacramento,,,,,
11/7/2021,1.288281975,447669.4,104690.48,137613.53,3422.37,87481.49,84281.52,15.75,0,Conventional,2021,Sacramento,,,,,
11/7/2021,1.961301839,21631.97,3393.2,2630.65,0,11748.54,9675.75,0,0,Organic,2021,Sacramento,,,,,
11/14/2021,1.580496061,359083.39,86853.35,109555.45,1779.66,88666.62,85450.97,31.5,0,Conventional,2021,Sacramento,,,,,
11/14/2021,1.939998711,20294.9,3180.66,2678.71,3.72,11554.36,10062.94,0,0,Organic,2021,Sacramento,,,,,
11/21/2021,1.651645459,338231.5,68611.07,111782.18,1852.23,89470.72,86308.72,78.75,0,Conventional,2021,Sacramento,,,,,
11/21/2021,1.893575151,22646.57,3598.58,2949.41,0,13492.02,11372.6,0,0,Organic,2021,Sacramento,,,,,
11/28/2021,1.653142102,322760.57,70548.11,104629.23,1534.38,78622.06,75686.22,85.05,0,Conventional,2021,Sacramento,,,,,
11/28/2021,1.96033105,19493.95,3065.33,2781.15,0,10530.55,8684.56,0,0,Organic,2021,Sacramento,,,,,
10/30/2016,2.74,8933.54,1854.17,6533.7,0,545.67,545.67,0,0,organic,2016,SanDiego,,,,,
1/8/2018,1.263109756,386814.71,170555.03,101401.44,16818.01,31076.33,0,0,0,Conventional,2018,SanDiego,,,,,
1/8/2018,2.131695181,15343.43,4411.64,8018.19,0,2658.6,0,0,0,Organic,2018,SanDiego,,,,,
1/14/2018,1.456493489,347599.57,143526.48,102697.31,16615.02,38926.41,0,0,0,Conventional,2018,SanDiego,,,,,
1/14/2018,1.885907861,17438.95,2800.23,10536.71,0,2522.18,0,0,0,Organic,2018,SanDiego,,,,,
1/21/2018,1.341295942,387982.81,171585.96,105628.79,15260.69,37939.52,0,0,0,Conventional,2018,SanDiego,,,,,
1/21/2018,2.002850264,17029,942.23,8025.71,0,3708.15,0,0,0,Organic,2018,SanDiego,,,,,
1/28/2018,1.127563059,475048.5,149487.63,218611.64,14255.62,37277.17,0,0,0,Conventional,2018,SanDiego,,,,,
1/28/2018,1.999341627,15370.1,979.36,7076.68,0,3238.01,0,0,0,Organic,2018,SanDiego,,,,,
2/4/2018,0.938699252,713610.2,271569.57,271344.3,20223.42,39971.44,0,0,0,Conventional,2018,SanDiego,,,,,
2/4/2018,1.906634238,14824.11,986.98,6295.99,0,2937.1,0,0,0,Organic,2018,SanDiego,,,,,
2/11/2018,0.992860184,460874.29,195996.18,115805.83,14114.73,36222.69,0,0,0,Conventional,2018,SanDiego,,,,,
2/11/2018,2.002255028,15225.78,936.27,7011.59,0,2784.6,0,0,0,Organic,2018,SanDiego,,,,,
2/18/2018,1.315612444,368476.3,135083.71,101325.04,15840.51,38225.93,0,0,0,Conventional,2018,SanDiego,,,,,
2/18/2018,2.14763813,15315.2,805.1,8501.33,0,3090.81,0,0,0,Organic,2018,SanDiego,,,,,
2/25/2018,1.138663281,440388.68,155198.39,138295.42,13319.61,35648.76,0,0,0,Conventional,2018,SanDiego,,,,,
2/25/2018,1.902276859,17401.86,1078.27,11025.25,0,2517.24,0,0,0,Organic,2018,SanDiego,,,,,
3/4/2018,1.324114458,371935.3,127346.89,103023.36,15207.02,37309.38,0,0,0,Conventional,2018,SanDiego,,,,,
3/4/2018,1.765333905,20329.76,1314.26,8525.12,0,3215.1,0,0,0,Organic,2018,SanDiego,,,,,
3/11/2018,1.22444704,413761.71,146015.17,105176.71,13957.97,39682.83,0,0,0,Conventional,2018,SanDiego,,,,,
3/11/2018,1.677781979,21875.88,1124.73,12100.93,0,3756.9,0,0,0,Organic,2018,SanDiego,,,,,
3/18/2018,0.980283741,525070.47,140925.58,216819.89,11360.1,36909.27,0,0,0,Conventional,2018,SanDiego,,,,,
3/18/2018,1.800997264,16248.88,707.76,9207.86,0,3311.05,0,0,0,Organic,2018,SanDiego,,,,,
3/25/2018,1.17436856,399741.14,125040.39,132586.53,11844.34,36443.79,0,0,0,Conventional,2018,SanDiego,,,,,
3/25/2018,1.848283447,16088.81,735.09,9281.77,0,2528.4,0,0,0,Organic,2018,SanDiego,,,,,
4/1/2018,1.293723586,398310.98,116780.82,110246.08,14461.69,77614.41,0,0,0,Conventional,2018,SanDiego,,,,,
4/1/2018,1.905167305,18656.55,949.66,12361.19,0,2273.79,0,0,0,Organic,2018,SanDiego,,,,,
4/8/2018,1.13503557,441711.35,139898.94,141417.92,14540.26,38038.51,0,0,0,Conventional,2018,SanDiego,,,,,
4/8/2018,2.062720282,12666.97,2555.53,6616.81,0,3105.07,0,0,0,Organic,2018,SanDiego,,,,,
4/15/2018,1.262417629,393625.46,133838.84,110712.82,14811.91,34650.55,0,0,0,Conventional,2018,SanDiego,,,,,
4/15/2018,1.811255976,24375.63,4514.64,9319.49,0,9747.51,0,0,0,Organic,2018,SanDiego,,,,,
4/22/2018,1.198643866,425026.52,127891.9,158200.13,14447.81,28655.52,0,0,0,Conventional,2018,SanDiego,,,,,
4/22/2018,1.800637361,20972.2,3434.04,7918.58,0,8187.59,0,0,0,Organic,2018,SanDiego,,,,,
4/29/2018,1.114366276,483740.33,122955.36,227494.08,14848.66,29575.84,0,0,0,Conventional,2018,SanDiego,,,,,
4/29/2018,1.696658512,19688.96,3848.55,7665.11,0,7585.47,0,0,0,Organic,2018,SanDiego,,,,,
5/6/2018,0.889489843,647314.72,170114.94,228545.05,15756.67,69034.74,0,0,0,Conventional,2018,SanDiego,,,,,
5/6/2018,1.72661347,15936.49,4109.76,6368.29,0,5095.13,0,0,0,Organic,2018,SanDiego,,,,,
5/13/2018,1.079633468,442715.36,146320.95,124948.35,16058.93,35621.15,0,0,0,Conventional,2018,SanDiego,,,,,
5/13/2018,1.786388406,18572.38,3445.01,9271.44,0,5452.62,0,0,0,Organic,2018,SanDiego,,,,,
5/20/2018,1.040820445,427029.1,134579.43,163921.69,19055.78,33480.22,0,0,0,Conventional,2018,SanDiego,,,,,
5/20/2018,1.535467321,22933.15,3633.87,13662.48,0,5443.97,0,0,0,Organic,2018,SanDiego,,,,,
5/27/2018,1.124838987,464920.14,135943.95,131421.82,22534.88,85232.2,0,0,0,Conventional,2018,SanDiego,,,,,
5/27/2018,1.580778551,23318.47,4178.19,15795.23,0,3251.58,0,0,0,Organic,2018,SanDiego,,,,,
6/3/2018,1.072479549,493244.19,150940.71,152293.73,20991.92,44221.09,0,0,0,Conventional,2018,SanDiego,,,,,
6/3/2018,1.771575572,21455.88,4656.69,10575.69,0,5830.12,0,0,0,Organic,2018,SanDiego,,,,,
6/10/2018,1.102592266,453351.18,142171.55,132813.22,22514.46,38080.05,0,0,0,Conventional,2018,SanDiego,,,,,
6/10/2018,1.790619256,22197.61,3918.59,11612.91,0,6180.8,0,0,0,Organic,2018,SanDiego,,,,,
6/17/2018,1.164063515,447854.34,138836.05,137492.48,22681.88,37664.81,0,0,0,Conventional,2018,SanDiego,,,,,
6/17/2018,1.817457262,20620.74,3765.63,10996.43,0,4773.46,0,0,0,Organic,2018,SanDiego,,,,,
6/24/2018,1.162368057,424991.37,126539.4,131110.21,22078.54,38915.5,0,0,0,Conventional,2018,SanDiego,,,,,
6/24/2018,2.111556483,19705.44,3782.73,10559.96,0,4869.41,0,0,0,Organic,2018,SanDiego,,,,,
7/1/2018,1.154796231,473899.26,120945.61,148331.07,25075.64,80944.6,0,0,0,Conventional,2018,SanDiego,,,,,
7/1/2018,2.139736516,18165.05,3815.64,9887.5,0,3888.63,0,0,0,Organic,2018,SanDiego,,,,,
7/8/2018,1.170275365,489346.89,121611.27,148810.31,42024.09,69504.15,0,0,0,Conventional,2018,SanDiego,,,,,
7/8/2018,2.127068078,21384.67,4646.86,11462.7,0,4743.76,0,0,0,Organic,2018,SanDiego,,,,,
7/15/2018,1.219833064,429202.04,126337.48,140346.78,23471.27,43168.67,0,0,0,Conventional,2018,SanDiego,,,,,
7/15/2018,2.003431849,21450.41,4517.01,9668.1,0,6774.75,0,0,0,Organic,2018,SanDiego,,,,,
7/22/2018,1.243656375,434554.75,128572.17,143771.67,24358.78,41540.84,0,0,0,Conventional,2018,SanDiego,,,,,
7/22/2018,2.090093082,17812.37,2790.77,9596.44,0,4985.31,0,0,0,Organic,2018,SanDiego,,,,,
7/29/2018,1.049333313,483442.62,126125.16,216119.97,17300.56,35909.55,0,0,0,Conventional,2018,SanDiego,,,,,
7/29/2018,2.040925896,19067.58,3407.62,9786.41,0,5400.83,0,0,0,Organic,2018,SanDiego,,,,,
8/5/2018,1.229314624,432239.82,131764.85,153527.55,20127.59,39127.33,0,0,0,Conventional,2018,SanDiego,,,,,
8/5/2018,1.81018484,21345.04,3529.22,11448.25,0,5596.21,0,0,0,Organic,2018,SanDiego,,,,,
8/12/2018,1.209018879,434121.89,127496.48,128723.19,23999.31,38915.45,0,0,0,Conventional,2018,SanDiego,,,,,
8/12/2018,2.031065187,17843.02,3355.45,9994.22,0,3904.62,0,0,0,Organic,2018,SanDiego,,,,,
8/19/2018,1.432038654,369803.5,112623.14,112733.34,21838.68,40690.2,0,0,0,Conventional,2018,SanDiego,,,,,
8/19/2018,1.972506464,17310.84,5267.17,8512.42,0,2630.78,0,0,0,Organic,2018,SanDiego,,,,,
8/26/2018,1.473026196,374201.54,115634.93,107182.01,19312.9,42401.42,0,0,0,Conventional,2018,SanDiego,,,,,
8/26/2018,2.17466338,20383.42,3023.42,11854.25,0,3794.01,0,0,0,Organic,2018,SanDiego,,,,,
9/2/2018,1.590642011,388360,104003.52,130740.29,17199.95,45386.71,0,0,0,Conventional,2018,SanDiego,,,,,
9/2/2018,2.073079494,21274.06,2999.91,10095.97,0,5138.09,0,0,0,Organic,2018,SanDiego,,,,,
9/9/2018,1.462148309,401347.88,102154.71,151353.55,17998.6,45547.29,0,0,0,Conventional,2018,SanDiego,,,,,
9/9/2018,2.106279703,16254.25,3792.05,7866.24,0,3388.84,0,0,0,Organic,2018,SanDiego,,,,,
9/16/2018,1.431275467,387668.85,101190.81,133330.54,15269.32,42667.15,0,0,0,Conventional,2018,SanDiego,,,,,
9/16/2018,2.131566575,16753.6,4379.1,8435.22,0,2979.71,0,0,0,Organic,2018,SanDiego,,,,,
9/23/2018,1.386687768,354509.5,90967.3,127326.99,15423.73,38058.64,0,0,0,Conventional,2018,SanDiego,,,,,
9/23/2018,1.936432379,19284.08,3667.94,8404.58,0,6553.82,0,0,0,Organic,2018,SanDiego,,,,,
9/30/2018,1.267693966,384358.85,103477.48,124370.86,16333.65,39466.54,0,0,0,Conventional,2018,SanDiego,,,,,
9/30/2018,1.894405832,20025.83,3075.06,8399.39,0,6409.64,0,0,0,Organic,2018,SanDiego,,,,,
10/7/2018,1.324890297,377273.36,96734.01,106064,14383.92,41687.73,0,0,0,Conventional,2018,SanDiego,,,,,
10/7/2018,1.600048063,26776.69,2717.48,10396.99,0,11117.6,0,0,0,Organic,2018,SanDiego,,,,,
10/14/2018,1.057421953,427506.15,93976.52,186720.59,11726.43,34307.77,0,0,0,Conventional,2018,SanDiego,,,,,
10/14/2018,1.669087641,19363.12,2862.83,8423.95,0,7078.13,0,0,0,Organic,2018,SanDiego,,,,,
10/21/2018,1.294506321,364259.37,84127.57,136831.91,12540.97,38053.63,0,0,0,Conventional,2018,SanDiego,,,,,
10/21/2018,1.624456708,20400.97,2495.86,8568.41,0,7880.68,0,0,0,Organic,2018,SanDiego,,,,,
10/28/2018,1.147116843,427656.93,102535.71,183112.7,12572.96,36202.08,0,0,0,Conventional,2018,SanDiego,,,,,
10/28/2018,1.641744594,20960.57,3898.12,7622.58,0,8491.97,0,0,0,Organic,2018,SanDiego,,,,,
11/4/2018,1.205336663,366343.67,87911.93,124175.97,13548.24,36915.09,0,0,0,Conventional,2018,SanDiego,,,,,
11/4/2018,1.650759659,22822.84,3359.31,8873.51,0,9797.51,0,0,0,Organic,2018,SanDiego,,,,,
11/11/2018,1.235708824,415394.03,108923.55,133278.02,12625.49,45433.05,0,0,0,Conventional,2018,SanDiego,,,,,
11/11/2018,1.742844866,21208.26,3343.27,9247.15,0,7944.73,0,0,0,Organic,2018,SanDiego,,,,,
11/18/2018,1.535109982,352053.24,90264.2,97367.22,13667.13,44966.05,0,0,0,Conventional,2018,SanDiego,,,,,
11/18/2018,2.000711915,16196.63,1931.19,7816.38,0,5997.22,0,0,0,Organic,2018,SanDiego,,,,,
11/25/2018,1.733165436,248027.47,65435.05,85509.57,11165.42,24378.99,0,0,0,Conventional,2018,SanDiego,,,,,
11/25/2018,2.251519072,7919.87,223.49,4963.48,0,2341.82,0,0,0,Organic,2018,SanDiego,,,,,
12/2/2018,1.493302004,294371.99,96244.97,95010.4,13761.01,31073.82,0,0,0,Conventional,2018,SanDiego,,,,,
12/2/2018,2.148467415,13655.59,1060.89,7516.16,0,4574.94,0,0,0,Organic,2018,SanDiego,,,,,
12/9/2018,1.476111683,296354.8,77394.46,94773.78,13649.69,50931.44,0,0,0,Conventional,2018,SanDiego,,,,,
12/9/2018,2.021682572,17712.72,3064.41,7217.83,0,5667.41,0,0,0,Organic,2018,SanDiego,,,,,
12/16/2018,1.136712338,419227.09,95018.3,181951.82,11925.12,38317.1,0,0,0,Conventional,2018,SanDiego,,,,,
12/16/2018,1.988322279,15318.17,1110.68,7607.57,0,3683.84,0,0,0,Organic,2018,SanDiego,,,,,
12/23/2018,1.236181356,349498.35,89341.2,115587.96,13153.75,40731.7,0,0,0,Conventional,2018,SanDiego,,,,,
12/23/2018,1.922228939,17411.78,3524.15,8605.36,0,4538.21,0,0,0,Organic,2018,SanDiego,,,,,
12/30/2018,1.021889169,473284.87,112942.82,181575.17,12355.28,39086.73,0,0,0,Conventional,2018,SanDiego,,,,,
12/30/2018,1.964578755,16616.6,3366.46,8648.62,0,4037.09,0,0,0,Organic,2018,SanDiego,,,,,
1/7/2019,0.993190223,518983.28,115668.7,128253.68,14550.61,119053.47,0,0,0,Conventional,2019,SanDiego,,,,,
1/7/2019,1.90549224,20336.36,3468.72,10013.43,0,5776.42,0,0,0,Organic,2019,SanDiego,,,,,
1/13/2019,0.87197854,594231.11,120251.66,291785.91,10563.91,44443.48,0,0,0,Conventional,2019,SanDiego,,,,,
1/13/2019,1.625448332,16367.69,3350.36,7105.58,0,4623.07,0,0,0,Organic,2019,SanDiego,,,,,
1/20/2019,1.100381248,472735.69,112939.92,177475.07,12059.83,45535.56,0,0,0,Conventional,2019,SanDiego,,,,,
1/20/2019,1.924542968,15402.19,2290.67,7049.67,0,4359.24,0,0,0,Organic,2019,SanDiego,,,,,
1/27/2019,1.193342088,424636.6,109125.67,136652.25,16810.84,52503.02,0,0,0,Conventional,2019,SanDiego,,,,,
1/27/2019,1.932851698,18078.79,1947.78,8025.03,0,5401.91,0,0,0,Organic,2019,SanDiego,,,,,
2/3/2019,0.808050361,799916.24,194816.53,175241.34,20095.26,205724.23,0,0,0,Conventional,2019,SanDiego,,,,,
2/3/2019,1.627695123,20520.35,4795.21,8180.5,0,5761.46,0,0,0,Organic,2019,SanDiego,,,,,
2/10/2019,0.976666984,465760.69,124971.45,114968.48,13340.35,71065.16,0,0,0,Conventional,2019,SanDiego,,,,,
2/10/2019,1.724553396,18385.34,3401.28,7735.64,0,4719.77,0,0,0,Organic,2019,SanDiego,,,,,
2/17/2019,1.084239547,401946.51,106580.68,122742.67,12056.07,55995.59,0,0,0,Conventional,2019,SanDiego,,,,,
2/17/2019,1.89679435,17491.5,3249.24,8219.94,0,4457.74,0,0,0,Organic,2019,SanDiego,,,,,
2/24/2019,0.81567611,622990.74,113775.82,318510.77,10465.74,49087.51,0,0,0,Conventional,2019,SanDiego,,,,,
2/24/2019,1.864931203,15954.03,2285.86,6964.14,0,4446.85,0,0,0,Organic,2019,SanDiego,,,,,
3/3/2019,1.161870268,428036.44,101735.36,131135.55,16550.99,59001.59,0,0,0,Conventional,2019,SanDiego,,,,,
3/3/2019,1.899824244,18683.16,2657.06,8795.31,0,5222.75,0,0,0,Organic,2019,SanDiego,,,,,
3/10/2019,1.155276546,462199.3,109152.59,145856.82,17786.44,53191.35,0,0,0,Conventional,2019,SanDiego,,,,,
3/10/2019,1.865334797,16258.72,1153.98,7703.5,0,5789.02,0,0,0,Organic,2019,SanDiego,,,,,
3/17/2019,0.961760647,599694.04,110588.13,128632.24,14419.69,194946.2,0,0,0,Conventional,2019,SanDiego,,,,,
3/17/2019,1.646657928,23034.05,777.01,7962.72,0,9498.07,0,0,0,Organic,2019,SanDiego,,,,,
3/24/2019,1.14389381,466716.96,108229.2,146254.44,16581.64,65165.69,0,0,0,Conventional,2019,SanDiego,,,,,
3/24/2019,1.692696513,18154.91,2515.23,7709.28,0,5894.78,0,0,0,Organic,2019,SanDiego,,,,,
3/31/2019,1.175283392,468290.51,101663.19,176973.03,14952.41,57175.72,0,0,0,Conventional,2019,SanDiego,,,,,
3/31/2019,1.846701882,21367.29,3425.84,8090.79,0,8822.69,0,0,0,Organic,2019,SanDiego,,,,,
4/7/2019,1.084220735,521635.09,120536.46,138563.44,19009.38,60198.74,0,0,0,Conventional,2019,SanDiego,,,,,
4/7/2019,1.767458073,22361.73,4079.49,8413.77,0,8966.65,0,0,0,Organic,2019,SanDiego,,,,,
4/14/2019,0.806545189,707592.91,112556.17,353694.07,22811.86,47366.1,0,0,0,Conventional,2019,SanDiego,,,,,
4/14/2019,1.347809522,22937.91,5545.6,8622.15,0,7633.84,0,0,0,Organic,2019,SanDiego,,,,,
4/21/2019,1.379850585,426494.51,93009.85,153256.78,18848.97,47454.44,0,0,0,Conventional,2019,SanDiego,,,,,
4/21/2019,1.746142534,22807.99,1974.68,10439.23,0,5458.18,0,0,0,Organic,2019,SanDiego,,,,,
4/28/2019,1.618006884,376102.59,95203.5,127144.92,17763.81,41443.36,0,0,0,Conventional,2019,SanDiego,,,,,
4/28/2019,2.10916264,18108.67,3960.24,8072.86,0,4807.93,0,0,0,Organic,2019,SanDiego,,,,,
5/5/2019,1.484587266,476564.24,133299.22,149865.8,19559.12,44081.54,0,0,0,Conventional,2019,SanDiego,,,,,
5/5/2019,2.111875101,24079.59,4023.43,9664.64,0,9313.44,0,0,0,Organic,2019,SanDiego,,,,,
5/12/2019,1.469165111,412445.87,102096.02,126753.73,16979.05,47229.96,0,0,0,Conventional,2019,SanDiego,,,,,
5/12/2019,1.892219577,23496.93,2768.13,8066.74,0,11516.67,0,0,0,Organic,2019,SanDiego,,,,,
5/19/2019,1.602199538,367074.01,83890.17,118224.76,15343.89,43489.23,0,0,0,Conventional,2019,SanDiego,,,,,
5/19/2019,2.093708301,20845.89,2073.37,8460.56,0,7011.64,0,0,0,Organic,2019,SanDiego,,,,,
